CVE,InitialVersion,FinalVersion,"['reportedDate', 'fixDate', 'component', 'versions']"
CVE-2012-5830,0.1,16.0.2,"[[datetime.datetime(2012, 7, 18, 12, 28), datetime.datetime(2012, 11, 12, 10, 8), u'Graphics', [u'(firefox16+ wontfix', u' firefox17+ verified', u' firefox18+ verified', u' firefox19 verified']]]"
CVE-2012-5829,0.1,16.0.2,"[[datetime.datetime(2012, 9, 18, 21, 20), datetime.datetime(2012, 9, 23, 22, 5), u'Widget: Gtk', [u'(firefox15 unaffected', u' firefox16 unaffected', u' firefox17 unaffected', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-5354,1.0,15.0.1,"[[datetime.datetime(2012, 2, 10, 22, 43), datetime.datetime(2012, 4, 5, 13, 33), u'Layout: Form Controls', [u'(firefox12+ wontfix', u' firefox13+ wontfix', u' firefox14+ wontfix', u' firefox15+ wontfix', u' firefox16+ fixed']]]"
CVE-2012-4930,,,[]
CVE-2012-4929,,,[]
CVE-2012-4218,0.1,16.0.2,"[[datetime.datetime(2012, 6, 23, 22, 35), datetime.datetime(2012, 6, 23, 22, 35), u'Layout: Text', [u'(firefox16+ wontfix', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4217,0.1,16.0.2,"[[datetime.datetime(2012, 10, 17, 17, 53), datetime.datetime(2012, 10, 18, 23, 28), u'Layout', [u'(firefox16 wontfix', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4216,0.1,16.0.2,"[[datetime.datetime(2012, 10, 6, 21, 47), datetime.datetime(2012, 10, 29, 15, 39), u'Graphics: Text', [u'(firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4215,0.1,16.0.2,"[[datetime.datetime(2012, 10, 5, 18, 26), datetime.datetime(2012, 10, 6, 6, 37), u'Editor', [u'(firefox15 wontfix', u' firefox16 wontfix', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4214,0.1,16.0.2,"[[datetime.datetime(2012, 9, 30, 22, 22), datetime.datetime(2012, 10, 14, 1, 11), u'Editor', [u'(firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4213,0.1,16.0.2,"[[datetime.datetime(2012, 9, 30, 7, 31), datetime.datetime(2012, 10, 11, 3, 27), u'Editor', [u'(firefox16 wontfix', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4212,0.1,16.0.2,"[[datetime.datetime(2012, 8, 27, 19, 32), datetime.datetime(2012, 9, 24, 14, 38), u'XPConnect', [u'(firefox16- wontfix', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19 fixed']]]"
CVE-2012-4210,0.1,16.0.2,"[[datetime.datetime(2012, 10, 2, 3, 10), datetime.datetime(2012, 10, 29, 19, 47), u'Developer Tools: Inspector', [u'(firefox16+ wontfix', u' firefox17+ verified', u' firefox18+ verified', u' firefox19+ verified']]]"
CVE-2012-4209,0.1,16.0.2,"[[datetime.datetime(2012, 9, 19, 7, 7), datetime.datetime(2012, 10, 25, 17, 15), u'DOM', [u'(firefox16+ wontfix', u' firefox17+ verified', u' firefox18+ verified', u' firefox19 verified']]]"
CVE-2012-4208,0.1,16.0.2,"[[datetime.datetime(2012, 10, 5, 2, 28), datetime.datetime(2012, 10, 10, 7, 20), u'DOM', [u'(firefox16 wontfix', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4207,0.1,16.0.2,"[[datetime.datetime(2012, 10, 15, 8, 38), datetime.datetime(2012, 10, 18, 13, 8), u'Internationalization', [u'(firefox16 affected', u' firefox17 fixed', u' firefox18 fixed', u' firefox19 fixed']]]"
CVE-2012-4206,0.1,16.0.2,"[[datetime.datetime(2012, 9, 18, 10, 33), datetime.datetime(2012, 11, 14, 19, 13), u'NSIS Installer', [u'(firefox16- wontfix', u' firefox17+ wontfix', u' firefox18+ verified', u' firefox19 verified']]]"
CVE-2012-4205,0.1,16.0.2,"[[datetime.datetime(2012, 8, 2, 5, 51), datetime.datetime(2012, 8, 13, 6, 23), u'XPConnect', [u'(firefox14 wontfix', u' firefox15 wontfix', u' firefox16+ wontfix', u' firefox17+ fixed']]]"
CVE-2012-4204,0.1,16.0.2,"[[datetime.datetime(2012, 7, 29, 18, 33), datetime.datetime(2012, 8, 1, 11, 8), u'JavaScript Engine', [u'(firefox14 affected', u' firefox15 affected', u' firefox16 affected', u' firefox17 fixed']]]"
CVE-2012-4203,0.1,16.0.2,"[[datetime.datetime(2012, 6, 17, 16, 35), datetime.datetime(2012, 6, 23, 3, 25), u'General', [u'(firefox15 affected', u' firefox16 affected', u' firefox17+ fixed']]]"
CVE-2012-4202,0.1,16.0.2,"[[datetime.datetime(2012, 5, 24, 6, 56), datetime.datetime(2012, 9, 14, 15, 46), u'ImageLib', [u'(firefox15 wontfix', u' firefox16- wontfix', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-4201,0.1,16.0.2,"[[datetime.datetime(2012, 4, 20, 22, 31), datetime.datetime(2012, 10, 19, 14, 4), u'Security', [u'(firefox14 wontfix', u' firefox15 wontfix', u' firefox16 affected', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ fixed']]]"
CVE-2012-4196,0.1,16.0.1,"[[datetime.datetime(2012, 10, 17, 5, 20), datetime.datetime(2012, 10, 23, 8, 41), u'XPConnect', [u'(firefox16+ verified', u' firefox17+ verified', u' firefox18+ verified', u' firefox19+ verified']]]"
CVE-2012-4195,0.1,16.0.1,"[[datetime.datetime(2012, 9, 21, 3, 23), datetime.datetime(2013, 1, 10, 21, 34), u'Security', [u'(firefox15 unaffected', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ verified', u' firefox19+ verified']]]"
CVE-2012-4194,0.1,16.0.1,"[[datetime.datetime(2012, 10, 11, 18, 3), datetime.datetime(2012, 10, 24, 15, 58), u'DOM', [u'(firefox16+ verified', u' firefox17+ fixed', u' firefox18+ fixed', u' firefox19+ verified']]]"
CVE-2012-4193,0.1,16.0,"[[datetime.datetime(2012, 1, 23, 23, 20), datetime.datetime(2012, 10, 11, 2, 54), u'Security', [u'(firefox9 wontfix', u' firefox10- wontfix', u' firefox11- wontfix', u' firefox12- wontfix', u' firefox13- wontfix', u' firefox14- wontfix', u' firefox15- wontfix', u' firefox16+ verified', u' firefox17+ verified', u' firefox18+ verified']]]"
CVE-2012-4192,16.0,16.0,"[[datetime.datetime(2012, 10, 10, 7, 42), datetime.datetime(2012, 10, 24, 12, 17), u'DOM', [u'(firefox15 unaffected', u' firefox16+ verified', u' firefox17+ verified', u' firefox18 unaffected', u' firefox19 unaffected']]]"
CVE-2012-4191,0.1,16.0,"[[datetime.datetime(2012, 10, 4, 14, 24), datetime.datetime(2012, 10, 11, 10, 57), u'Networking: WebSockets', [u'(firefox16+ fixed', u' firefox17 fixed', u' firefox18 fixed', u' firefox19 verified']]]"
CVE-2012-4190,0.1,16.0,"[[datetime.datetime(2012, 9, 10, 21, 56), datetime.datetime(2012, 10, 5, 11, 19), u'Graphics', [u'(firefox16+ verified', u' firefox17+ verified', u' firefox18+ verified']]]"
CVE-2012-4188,1.0,15.0.1,"[[datetime.datetime(2012, 9, 1, 13, 36), datetime.datetime(2012, 9, 12, 6, 17), u'SVG', [u'(firefox15 affected', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18 fixed']]]"
CVE-2012-4187,1.0,15.0.1,"[[datetime.datetime(2012, 8, 31, 11, 5), datetime.datetime(2012, 9, 1, 14, 15), u'DOM: Core & HTML', [u'(firefox16+ verified', u' firefox17+ verified', u' firefox18+ verified']]]"
CVE-2012-4186,1.0,15.0.1,"[[datetime.datetime(2012, 8, 27, 11, 22), datetime.datetime(2012, 8, 27, 23, 25), u'Audio/Video', [u'(firefox16+ fixed', u' firefox17+ verified', u' firefox18 verified']]]"
CVE-2012-4185,1.0,15.0.1,"[[datetime.datetime(2012, 8, 26, 15, 9), datetime.datetime(2012, 8, 28, 10, 6), u'Networking', [u'(firefox16+ fixed', u' firefox17+ fixed', u' firefox18 fixed']]]"
CVE-2012-4184,1.0,15.0.1,"[[datetime.datetime(2012, 8, 4, 2, 42), datetime.datetime(2012, 8, 23, 13, 49), u'Security', [u'(firefox15+ wontfix', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-4183,1.0,15.0.1,"[[datetime.datetime(2012, 8, 29, 18, 7), datetime.datetime(2012, 9, 3, 13, 37), u'SVG', [u'(firefox15 affected', u' firefox16 fixed', u' firefox17 fixed', u' firefox18 fixed']]]"
CVE-2012-4182,1.0,15.0.1,"[[datetime.datetime(2012, 9, 5, 22, 49), datetime.datetime(2012, 9, 16, 3, 26), u'Editor', [u'(firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-4181,1.0,15.0.1,"[[datetime.datetime(2012, 8, 27, 17, 7), datetime.datetime(2012, 8, 28, 16, 44), u'SVG', [u'(firefox16+ fixed', u' firefox17+ verified', u' firefox18 verified']]]"
CVE-2012-4180,1.0,15.0.1,"[[datetime.datetime(2012, 8, 26, 9, 18), datetime.datetime(2012, 8, 30, 18, 16), u'MathML', [u'(firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-4179,1.0,15.0.1,"[[datetime.datetime(2012, 8, 24, 19, 26), datetime.datetime(2012, 8, 29, 6, 30), u'Editor', [u'(firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-3995,1.0,15.0.1,"[[datetime.datetime(2012, 6, 17, 14, 29), datetime.datetime(2012, 9, 24, 22, 19), u'Layout: Block and Inline', [u'(firefox14 affected', u' firefox15 affected', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-3994,1.0,15.0.1,"[[datetime.datetime(2012, 6, 16, 18, 11), datetime.datetime(2014, 7, 25, 14, 30), u'DOM', [u'(firefox13 wontfix', u' firefox14+ wontfix', u' firefox15+ wontfix', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18 fixed']]]"
CVE-2012-3993,1.0,15.0.1,"[[datetime.datetime(2012, 6, 25, 11, 3), datetime.datetime(2012, 8, 8, 18, 46), u'Security', [u'(firefox14 wontfix', u' firefox15+ wontfix', u' firefox16+ verified', u' firefox17+ verified', u' firefox18+ verified']]]"
CVE-2012-3992,1.0,15.0.1,"[[datetime.datetime(2012, 7, 18, 0, 23), datetime.datetime(2012, 8, 23, 15, 28), u'Document Navigation', [u'(firefox14 affected', u' firefox15+ wontfix', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3991,1.0,15.0.1,"[[datetime.datetime(2012, 8, 16, 7, 5), datetime.datetime(2012, 9, 5, 22, 50), u'Security: CAPS', [u'(firefox15 wontfix', u' firefox16- verified', u' firefox17- verified', u' firefox18- verified']]]"
CVE-2012-3990,1.0,15.0.1,"[[datetime.datetime(2012, 9, 1, 11, 59), datetime.datetime(2012, 9, 3, 0, 22), u'XP Toolkit/Widgets: Menus', [u'(firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-3989,1.0,15.0.1,"[[datetime.datetime(2012, 8, 19, 3, 3), datetime.datetime(2012, 8, 22, 11, 25), u'XPConnect', [u'(firefox14 wontfix', u' firefox15 wontfix', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3988,1.0,15.0.1,"[[datetime.datetime(2012, 2, 9, 12, 2), datetime.datetime(2012, 9, 25, 17, 30), u'DOM', [u'(firefox11- wontfix', u' firefox12- wontfix', u' firefox13- wontfix', u' firefox14- wontfix', u' firefox15- wontfix', u' firefox16- fixed', u' firefox17- fixed']]]"
CVE-2012-3987,0.1,15.0.1,"[[datetime.datetime(2012, 7, 29, 14, 23), datetime.datetime(2012, 8, 29, 6, 6), u'Reader View', [u'(firefox15 unaffected', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3986,1.0,15.0.1,"[[datetime.datetime(2012, 7, 20, 0, 56), datetime.datetime(2012, 9, 24, 18, 24), u'DOM', [u'(firefox15- wontfix', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']]]"
CVE-2012-3985,1.0,15.0.1,"[[datetime.datetime(2011, 5, 8, 20, 50), datetime.datetime(2012, 6, 28, 6, 4), u'XPConnect', [u'(firefox5- wontfix', u' firefox6- wontfix', u' firefox7- wontfix', u' firefox8+ wontfix', u' firefox9 wontfix', u' firefox10 wontfix', u' firefox11 affected', u' firefox12 affected', u' firefox13 affected', u' firefox16 fixed']]]"
CVE-2012-3984,1.0,15.0.1,"[[datetime.datetime(2010, 6, 28, 9, 41), datetime.datetime(2012, 6, 22, 11, 20), u'Layout: Form Controls', [u'(firefox12+ wontfix', u' firefox13+ wontfix', u' firefox14+ wontfix', u' firefox15+ wontfix', u' firefox16+ fixed']]]"
CVE-2012-3983,1.0,15.0.1,"[[datetime.datetime(2012, 9, 12, 21, 8), datetime.datetime(2012, 9, 13, 16, 34), u'JavaScript Engine', [u'(firefox15 wontfix', u' firefox16 fixed', u' firefox17 fixed', u' firefox18 fixed']], [datetime.datetime(2012, 6, 25, 20, 19), datetime.datetime(2012, 7, 6, 16, 47), u'JavaScript Engine', [u'(firefox13 wontfix', u' firefox14 wontfix', u' firefox15 wontfix', u' firefox16 fixed']], [datetime.datetime(2011, 2, 15, 15, 46), datetime.datetime(2012, 6, 4, 20, 39), u'JavaScript Engine', []], [datetime.datetime(2012, 6, 8, 7, 57), datetime.datetime(2013, 1, 10, 21, 21), u'Security', [u'(firefox15 unaffected', u' firefox16+ fixed']]]"
CVE-2012-3982,1.0,15.0.1,"[[datetime.datetime(2012, 9, 25, 4, 2), datetime.datetime(2012, 9, 25, 14, 53), u'JavaScript Engine', [u'(firefox15 wontfix', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']], [datetime.datetime(2012, 9, 12, 20, 34), datetime.datetime(2012, 9, 13, 1, 28), u'Document Navigation', [u'(firefox15 wontfix', u' firefox16+ fixed', u' firefox17+ fixed', u' firefox18+ fixed']], [datetime.datetime(2012, 8, 17, 2, 39), datetime.datetime(2012, 9, 20, 8, 54), u'Networking', [u'(firefox16+ fixed', u' firefox17+ fixed', u' firefox18 fixed']]]"
CVE-2012-3980,1.0,14.0,"[[datetime.datetime(2012, 7, 7, 18, 56), datetime.datetime(2012, 7, 27, 3, 0), u'Developer Tools: Console', [u'(firefox14+ affected', u' firefox15+ unaffected', u' firefox16+ unaffected', u' firefox17 unaffected']]]"
CVE-2012-3979,0.1,14.0,"[[datetime.datetime(2012, 6, 28, 7, 13), datetime.datetime(2012, 6, 28, 7, 14), u'DOM', [u'(firefox15+ fixed', u' firefox16 fixed']]]"
CVE-2012-3978,1.0,14.0,"[[datetime.datetime(2012, 7, 3, 0, 22), datetime.datetime(2012, 7, 3, 13, 16), u'Security', [u'(firefox14 wontfix', u' firefox15+ verified', u' firefox16+ verified', u' firefox17+ verified']]]"
CVE-2012-3976,1.0,14.0,"[[datetime.datetime(2012, 6, 26, 11, 20), datetime.datetime(2012, 6, 28, 16, 47), u'Security: UI', [u'(firefox13+', u' firefox14+ wontfix', u' firefox15+ fixed', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3975,1.0,14.0,"[[datetime.datetime(2012, 7, 3, 14, 44), datetime.datetime(2012, 7, 9, 5, 10), u'DOM: Core & HTML', [u'(firefox14+ wontfix', u' firefox15+ verified', u' firefox16+ verified', u' firefox17+ verified']]]"
CVE-2012-3974,1.0,14.0,"[[datetime.datetime(2012, 7, 3, 5, 44), datetime.datetime(2012, 7, 11, 14, 21), u'Installer', [u'(firefox14 wontfix', u' firefox15+ verified', u' firefox16 verified']]]"
CVE-2012-3973,1.0,14.0,"[[datetime.datetime(2012, 5, 21, 10, 44), datetime.datetime(2012, 9, 23, 15, 31), u'Developer Tools: Debugger', [u' firefox14 unaffected', u' firefox15+ fixed', u' firefox16+ fixed']]]"
CVE-2012-3972,1.0,14.0,"[[datetime.datetime(2012, 4, 18, 19, 5), datetime.datetime(2012, 7, 17, 7, 49), u'XSLT', [u'(firefox14 wontfix', u' firefox15 fixed', u' firefox16 verified', u' firefox17 verified']]]"
CVE-2012-3971,1.0,14.0,"[[datetime.datetime(2012, 5, 8, 20, 30), datetime.datetime(2012, 5, 18, 9, 31), u'Graphics', [u'(firefox15 fixed']], [datetime.datetime(2012, 5, 9, 18, 56), datetime.datetime(2012, 5, 30, 4, 1), u'Graphics', [u'(firefox14+ affected', u' firefox15+ fixed', u' firefox16+ fixed']]]"
CVE-2012-3970,1.0,14.0,"[[datetime.datetime(2012, 6, 3, 9, 38), datetime.datetime(2012, 6, 3, 9, 38), u'SVG', [u'(firefox15+ fixed', u' firefox16+ verified']]]"
CVE-2012-3969,1.0,14.0,"[[datetime.datetime(2012, 8, 12, 12, 5), datetime.datetime(2012, 8, 22, 15, 11), u'SVG', [u'(firefox14 wontfix', u' firefox15+ fixed', u' firefox16+ verified', u' firefox17 verified']]]"
CVE-2012-3968,1.0,14.0,"[[datetime.datetime(2012, 7, 19, 23, 6), datetime.datetime(2012, 7, 26, 21, 19), u'DOM', [u'(firefox14 unaffected', u' firefox15+ verified', u' firefox16+ verified', u' firefox17+ verified']]]"
CVE-2012-3967,0.1,14.0,"[[datetime.datetime(2012, 7, 24, 12, 21), datetime.datetime(2012, 8, 21, 16, 13), u'Canvas: WebGL', [u'(firefox15+ fixed', u' firefox16+ verified', u' firefox17 verified']]]"
CVE-2012-3966,1.0,14.0,"[[datetime.datetime(2012, 7, 19, 17, 38), datetime.datetime(2012, 7, 24, 17, 3), u'ImageLib', [u'(firefox14+ wontfix', u' firefox15+ verified', u' firefox16+ verified', u' firefox17+ verified']], [datetime.datetime(2012, 7, 19, 17, 42), datetime.datetime(2012, 7, 19, 19, 38), u'ImageLib', [u'(firefox14 wontfix', u' firefox15 verified', u' firefox16 verified', u' firefox17 verified']]]"
CVE-2012-3965,1.0,14.0,"[[datetime.datetime(2012, 6, 27, 17, 12), datetime.datetime(2012, 6, 29, 7, 47), u'Document Navigation', [u'(firefox13 wontfix', u' firefox14+ wontfix', u' firefox15+ fixed', u' firefox16+ fixed']]]"
CVE-2012-3964,1.0,14.0,"[[datetime.datetime(2012, 5, 17, 13, 21), datetime.datetime(2012, 5, 22, 10, 10), u'Layout: Text', [u'(firefox14+ affected', u' firefox15 fixed']]]"
CVE-2012-3963,1.0,14.0,"[[datetime.datetime(2012, 6, 6, 15, 37), datetime.datetime(2012, 7, 11, 2, 32), u'DOM', [u'(firefox13 unaffected', u' firefox14+ affected', u' firefox15+ fixed', u' firefox16+ fixed', u' firefox17 fixed']]]"
CVE-2012-3962,1.0,14.0,"[[datetime.datetime(2012, 6, 27, 18, 37), datetime.datetime(2012, 7, 25, 12, 23), u'Layout: Text', [u'(firefox14 wontfix', u' firefox15+ fixed', u' firefox16+ verified', u' firefox17 verified']]]"
CVE-2012-3961,1.0,14.0,"[[datetime.datetime(2012, 7, 7, 23, 12), datetime.datetime(2012, 8, 17, 14, 47), u'Selection', [u'(firefox14+ wontfix', u' firefox15+ fixed', u' firefox16+ verified']]]"
CVE-2012-3960,1.0,14.0,"[[datetime.datetime(2012, 7, 8, 21, 55), datetime.datetime(2012, 7, 17, 20, 3), u'Spelling checker', [u'(firefox15+ fixed', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3959,1.0,14.0,"[[datetime.datetime(2012, 7, 9, 1, 51), datetime.datetime(2012, 8, 13, 1, 55), u'Editor', [u'(firefox14+ wontfix', u' firefox15+ fixed', u' firefox16+ verified', u' firefox17+ verified']]]"
CVE-2012-3958,1.0,14.0,"[[datetime.datetime(2012, 7, 9, 22, 34), datetime.datetime(2012, 7, 10, 13, 7), u'Editor', [u'(firefox14 unaffected', u' firefox15+ fixed', u' firefox16+ fixed']]]"
CVE-2012-3957,1.0,14.0,"[[datetime.datetime(2012, 7, 16, 18, 12), datetime.datetime(2012, 7, 17, 11, 50), u'Layout: Block and Inline', [u'(firefox15+ fixed', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3956,1.0,14.0,"[[datetime.datetime(2012, 7, 17, 1, 37), datetime.datetime(2012, 7, 17, 9, 36), u'Audio/Video', [u'(firefox15+ fixed', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-3105,4.0,12.0,"[[datetime.datetime(2012, 4, 12, 12, 12), datetime.datetime(2012, 5, 14, 15, 2), u'Canvas: WebGL', [u'(firefox12 wontfix', u' firefox13 fixed', u' firefox14 fixed']]]"
CVE-2012-1976,1.0,14.0,"[[datetime.datetime(2012, 7, 20, 22, 23), datetime.datetime(2012, 7, 30, 13, 4), u'DOM: Core & HTML', [u'(firefox14 wontfix', u' firefox15+ fixed', u' firefox16+ fixed', u' firefox17+ fixed']]]"
CVE-2012-1975,1.0,14.0,"[[datetime.datetime(2012, 7, 25, 17, 4), datetime.datetime(2012, 7, 26, 10, 47), u'Selection', [u'(firefox14 wontfix', u' firefox15+ fixed', u' firefox16+ fixed']]]"
CVE-2012-1974,1.0,14.0,"[[datetime.datetime(2012, 6, 28, 8, 50), datetime.datetime(2012, 8, 16, 2, 13), u'Layout: Text', [u'(firefox15+ fixed', u' firefox16+ verified', u' firefox17+ verified']]]"
CVE-2012-1973,1.0,14.0,"[[datetime.datetime(2012, 7, 12, 3, 11), datetime.datetime(2012, 8, 7, 17, 51), u'DOM', [u'(firefox14 wontfix', u' firefox15 fixed', u' firefox16+ fixed', u' firefox17+ fixed']]]"
