CVE,InitialVersion,FinalVersion,"['reportedDate', 'fixDate', 'component', 'versions']"
CVE-2011-2375,1.0,4.0.1,"[[datetime.datetime(2011, 4, 27, 14, 3), datetime.datetime(2011, 4, 29, 17, 57), u'SVG', [u'(firefox5+ fixed', u' firefox6 fixed']], [datetime.datetime(2011, 5, 1, 13, 16), datetime.datetime(2011, 5, 11, 18, 14), u'SVG', [u'(firefox5+ fixed', u' firefox6 fixed']], [datetime.datetime(2011, 4, 24, 1, 39), datetime.datetime(2011, 4, 29, 13, 59), u'Layout', [u'(firefox5 fixed']], [datetime.datetime(2011, 4, 26, 18, 10), datetime.datetime(2011, 4, 27, 10, 31), u'JavaScript Engine', [u'(firefox5+ fixed', u' firefox6+ fixed']], [datetime.datetime(2011, 4, 8, 20, 33), datetime.datetime(2011, 5, 6, 8, 40), u'Canvas: WebGL', [u'(firefox5+ fixed']], [datetime.datetime(2011, 4, 6, 10, 18), datetime.datetime(2011, 6, 10, 16, 50), u'JavaScript Engine', [u'(firefox5+ fixed', u' firefox6+ fixed', u' firefox7+ fixed']], [datetime.datetime(2011, 3, 22, 11, 47), datetime.datetime(2011, 4, 15, 21, 42), u'JavaScript Engine', [u'(firefox5+ fixed']], [datetime.datetime(2010, 9, 16, 13, 11), datetime.datetime(2013, 12, 27, 14, 34), u'Security', [u'(firefox5+ fixed', u' firefox6+ fixed']], [datetime.datetime(2011, 3, 22, 14, 52), datetime.datetime(2011, 3, 24, 14, 36), u'JavaScript Engine', [u'(firefox5 fixed']]]"
CVE-2011-2374,1.0,4.0.1,"[[datetime.datetime(2011, 3, 30, 15, 44), datetime.datetime(2011, 6, 3, 11, 15), u'DOM: Core & HTML', [u'(firefox5+ fixed', u' firefox6+ fixed', u' firefox7+ fixed']], [datetime.datetime(2011, 3, 27, 16, 21), datetime.datetime(2011, 4, 1, 6, 23), u'Layout', [u'(firefox5 fixed']], [datetime.datetime(2011, 3, 18, 17, 21), datetime.datetime(2011, 5, 10, 16, 49), u'Networking: Cookies', [u'(firefox5 fixed']], [datetime.datetime(2011, 3, 17, 23, 35), datetime.datetime(2011, 6, 9, 9, 30), u'Graphics', [u'(firefox5+ fixed']], [datetime.datetime(2011, 1, 16, 13, 54), datetime.datetime(2011, 5, 18, 11, 23), u'DOM', [u'(firefox5 fixed']], [datetime.datetime(2011, 1, 29, 1, 6), datetime.datetime(2011, 3, 3, 16, 37), u'JavaScript Engine', [u'(firefox5 fixed']], [datetime.datetime(2011, 3, 7, 15, 35), datetime.datetime(2011, 5, 11, 17, 15), u'DOM: Core & HTML', [u'(firefox5+ fixed']], [datetime.datetime(2011, 3, 16, 17, 53), datetime.datetime(2011, 4, 27, 18, 46), u'DOM', [u'(firefox5+ fixed']]]"
CVE-2011-2373,1.0,4.0.1,"[[datetime.datetime(2010, 12, 6, 20, 17), datetime.datetime(2011, 3, 6, 7, 46), u'XUL', [u'(firefox5 fixed']]]"
CVE-2011-2372,3.6,6.0,"[[datetime.datetime(2011, 6, 13, 10, 59), datetime.datetime(2011, 8, 25, 20, 7), u'File Handling', [u'(firefox5- wontfix', u' firefox6- wontfix', u' firefox7+ fixed', u' firefox8+ fixed', u' firefox9+ fixed']], [datetime.datetime(2011, 6, 6, 10, 34), datetime.datetime(2011, 6, 7, 7, 49), u'File Handling', [u'(firefox5+ fixed', u' firefox6+ fixed', u' firefox7+ fixed']], [datetime.datetime(2011, 5, 16, 13, 56), datetime.datetime(2011, 9, 30, 14, 30), u'Downloads API', [u'(firefox5- wontfix', u' firefox6- wontfix', u' firefox7+ wontfix', u' firefox8+ fixed', u' firefox9+ fixed']]]"
CVE-2011-2371,1.0,4.0.1,"[[datetime.datetime(2011, 6, 13, 16, 6), datetime.datetime(2011, 6, 15, 12, 58), u'JavaScript Engine', [u'(firefox5+ fixed', u' firefox6+ fixed', u' firefox7+ fixed']]]"
CVE-2011-2370,1.0,4.0.1,"[[datetime.datetime(2011, 3, 28, 8, 9), datetime.datetime(2011, 3, 30, 11, 30), u'Add-ons Manager', [u'(firefox5 fixed']]]"
CVE-2011-2369,4.0,4.0.1,"[[datetime.datetime(2011, 4, 14, 8, 33), datetime.datetime(2011, 5, 21, 16, 40), u'Serializers', [u'(firefox5+ fixed']]]"
CVE-2011-2368,4.0,4.0.1,"[[datetime.datetime(2011, 5, 15, 1, 42), datetime.datetime(2011, 5, 16, 8, 2), u'Canvas: WebGL', [u'(firefox5+ fixed']]]"
CVE-2011-2367,4.0,4.0.1,"[[datetime.datetime(2011, 5, 12, 14, 5), datetime.datetime(2011, 5, 16, 10, 51), u'Canvas: WebGL', [u'(firefox5+ fixed']]]"
CVE-2011-2366,0.1,4.0.1,"[[datetime.datetime(2011, 5, 10, 4, 56), datetime.datetime(2011, 8, 26, 5, 12), u'Canvas: WebGL', [u'(firefox5+ fixed', u' firefox6+ fixed', u' firefox7+ fixed']], [datetime.datetime(2011, 5, 24, 9, 36), datetime.datetime(2011, 6, 16, 13, 17), u'Canvas: WebGL', [u'(firefox5 fixed', u' firefox6 fixed', u' firefox7 fixed']], [datetime.datetime(2011, 5, 11, 6, 50), datetime.datetime(2011, 5, 20, 10, 59), u'Canvas: WebGL', [u'(firefox5+ fixed', u' firefox6+ fixed']]]"
CVE-2011-2365,3.6.2,3.6.17,"[[datetime.datetime(2011, 5, 9, 9, 25), datetime.datetime(2011, 6, 2, 15, 38), u'JavaScript Engine', [u'(firefox5- unaffected', u' firefox6-']]]"
CVE-2011-2364,3.6.2,3.6.17,"[[datetime.datetime(2011, 4, 21, 15, 11), datetime.datetime(2011, 4, 26, 15, 52), u'JavaScript Engine', [u'(firefox5- unaffected', u' firefox6-']]]"
CVE-2011-2363,1.0,3.6.17,"[[datetime.datetime(2011, 4, 6, 16, 34), datetime.datetime(2011, 10, 24, 20, 28), u'SVG', [u'(firefox5 unaffected', u' firefox6 unaffected', u' firefox7 unaffected']]]"
CVE-2011-2362,1.0,3.6.17,"[[datetime.datetime(2010, 12, 2, 13, 28), datetime.datetime(2011, 4, 1, 9, 35), u'Networking: Cookies', []]]"
CVE-2011-1712,1.0,4.0,"[[datetime.datetime(2011, 3, 9, 14, 28), datetime.datetime(2011, 4, 30, 19, 11), u'XSLT', []]]"
CVE-2011-1300,"[[datetime.datetime(2011, 1, 6, 17, 44), datetime.datetime(2011, 1, 6, 17, 46), u'Canvas: WebGL', []]]"
CVE-2011-0085,1.0,3.6.17,"[[datetime.datetime(2011, 4, 6, 13, 36), datetime.datetime(2011, 6, 2, 17, 24), u'XUL', [u'(firefox5- unaffected', u' firefox6- unaffected', u' firefox7- unaffected']]]"
CVE-2011-0084,1.0,5.0,"[[datetime.datetime(2011, 4, 6, 13, 24), datetime.datetime(2011, 6, 16, 6, 30), u'SVG', [u'(firefox5- wontfix', u' firefox6+ fixed', u' firefox7+ fixed']]]"
CVE-2011-0083,1.0,3.6.17,"[[datetime.datetime(2011, 4, 6, 12, 58), datetime.datetime(2011, 4, 12, 15, 23), u'SVG', [u'(firefox5- unaffected']]]"
CVE-2011-0082,4.0,4.0.1,"[[datetime.datetime(2011, 5, 30, 22, 14), datetime.datetime(2014, 8, 17, 20, 50), u'Networking: Cache', []]]"
CVE-2011-0081,3.6.1,4.0,"[[datetime.datetime(2011, 3, 26, 1, 26), datetime.datetime(2011, 3, 29, 15, 17), u'Plug-ins', []]]"
CVE-2011-0080,3.5,3.6.16,"[[datetime.datetime(2011, 3, 1, 17, 44), datetime.datetime(2011, 3, 7, 14, 46), u'Storage', []], [datetime.datetime(2011, 3, 2, 14, 12), datetime.datetime(2011, 3, 3, 1, 43), u'Internationalization', []], [datetime.datetime(2011, 3, 1, 4, 12), datetime.datetime(2011, 3, 1, 6, 21), u'Selection', []], [datetime.datetime(2010, 11, 28, 18, 31), datetime.datetime(2011, 1, 14, 8, 35), u'String', []], [datetime.datetime(2011, 2, 15, 6, 30), datetime.datetime(2011, 3, 3, 0, 28), u'Internationalization', [u'(firefox5 unaffected']]]"
CVE-2011-0079,4.0,4.0,"[[datetime.datetime(2011, 3, 21, 17, 35), datetime.datetime(2011, 3, 28, 1, 17), u'Graphics', []], [datetime.datetime(2011, 3, 17, 20, 36), datetime.datetime(2011, 3, 17, 20, 38), u'Layout', []], [datetime.datetime(2011, 3, 13, 15, 9), datetime.datetime(2011, 3, 29, 12, 54), u'General', []], [datetime.datetime(2011, 3, 8, 10, 0), datetime.datetime(2011, 3, 8, 21, 37), u'Graphics', []], [datetime.datetime(2010, 10, 1, 5, 11), datetime.datetime(2011, 3, 25, 14, 38), u'JavaScript Engine', []], [datetime.datetime(2011, 3, 6, 9, 59), datetime.datetime(2011, 3, 18, 17, 47), u'JavaScript Engine', []], [datetime.datetime(2011, 3, 7, 19, 32), datetime.datetime(2011, 3, 25, 12, 52), u'SVG', []]]"
CVE-2011-0078,3.5,3.6.16,"[[datetime.datetime(2011, 2, 21, 6, 28), datetime.datetime(2011, 2, 24, 22, 33), u'Networking', []]]"
CVE-2011-0077,3.5,3.6.16,"[[datetime.datetime(2011, 1, 7, 12, 49), datetime.datetime(2011, 1, 18, 21, 12), u'Layout: HTML Frames', []]]"
CVE-2011-0076,1.0,3.6.16,"[[datetime.datetime(2011, 3, 24, 10, 56), datetime.datetime(2011, 3, 24, 10, 58), u'Plug-ins', []], [datetime.datetime(2011, 2, 16, 13, 42), datetime.datetime(2011, 2, 20, 14, 41), u'Java (Java Embedding Plugin)', []]]"
CVE-2011-0075,3.5,3.6.16,"[[datetime.datetime(2011, 2, 22, 13, 8), datetime.datetime(2011, 2, 22, 15, 55), u'Networking', []]]"
CVE-2011-0074,3.5,3.6.16,"[[datetime.datetime(2010, 12, 14, 0, 11), datetime.datetime(2011, 2, 1, 11, 54), u'Layout', []]]"
CVE-2011-0073,1.0,3.6.16,"[[datetime.datetime(2011, 2, 2, 10, 29), datetime.datetime(2011, 2, 21, 8, 16), u'XUL', []]]"
CVE-2011-0072,3.5,3.6.16,"[[datetime.datetime(2011, 1, 8, 13, 13), datetime.datetime(2011, 1, 29, 15, 16), u'XPConnect', []]]"
CVE-2011-0071,1.0,3.6.16,"[[datetime.datetime(2011, 1, 11, 9, 58), datetime.datetime(2011, 2, 10, 14, 36), u'Networking', []]]"
CVE-2011-0070,3.5,4.0,"[[datetime.datetime(2011, 3, 27, 15, 49), datetime.datetime(2011, 4, 11, 23, 49), u'Networking', []]]"
CVE-2011-0069,3.5,4.0,"[[datetime.datetime(2011, 3, 23, 0, 2), datetime.datetime(2011, 3, 28, 15, 54), u'DOM', []]]"
CVE-2011-0067,1.0,3.6.16,"[[datetime.datetime(2009, 11, 11, 9, 2), datetime.datetime(2011, 2, 2, 21, 45), u'Editor', []]]"
CVE-2011-0066,1.0,3.6.16,"[[datetime.datetime(2011, 2, 17, 11, 19), datetime.datetime(2011, 2, 17, 11, 43), u'DOM', []]]"
CVE-2011-0065,1.0,3.6.16,"[[datetime.datetime(2011, 2, 17, 11, 26), datetime.datetime(2011, 2, 28, 11, 30), u'DOM', []]]"
CVE-2011-0064,,,"[[datetime.datetime(2010, 10, 25, 10, 13), datetime.datetime(2010, 12, 1, 19, 24), u'Graphics', []]]"
CVE-2011-0062,3.6,3.6.13,"[[datetime.datetime(2010, 9, 25, 6, 21), datetime.datetime(2010, 12, 16, 11, 16), u'JavaScript Engine', []], [datetime.datetime(2010, 6, 1, 10, 27), datetime.datetime(2010, 6, 1, 14, 52), u'JavaScript Engine', []]]"
CVE-2011-0061,3.6,3.6.13,"[[datetime.datetime(2010, 11, 9, 0, 23), datetime.datetime(2011, 2, 16, 21, 59), u'ImageLib', []]]"
CVE-2011-0059,1.0,3.6.13,"[[datetime.datetime(2010, 6, 22, 17, 6), datetime.datetime(2011, 1, 28, 7, 42), u'Plug-ins', []]]"
CVE-2011-0058,1.0,3.6.13,"[[datetime.datetime(2010, 10, 25, 16, 58), datetime.datetime(2010, 12, 23, 3, 15), u'Layout: Text', []]]"
CVE-2011-0057,1.0,3.6.13,"[[datetime.datetime(2011, 1, 18, 6, 46), datetime.datetime(2011, 1, 20, 16, 37), u'JavaScript Engine', []]]"
CVE-2011-0056,1.0,3.6.13,"[[datetime.datetime(2010, 12, 29, 16, 0), datetime.datetime(2011, 2, 14, 6, 43), u'JavaScript Engine', []]]"
CVE-2011-0055,1.0,3.6.13,"[[datetime.datetime(2010, 12, 14, 18, 26), datetime.datetime(2010, 12, 20, 14, 52), u'JavaScript Engine', []], [datetime.datetime(2010, 12, 1, 15, 29), datetime.datetime(2011, 1, 5, 9, 51), u'JavaScript Engine', []]]"
CVE-2011-0054,1.0,3.6.13,"[[datetime.datetime(2010, 11, 30, 12, 21), datetime.datetime(2011, 1, 20, 15, 54), u'JavaScript Engine', []]]"
CVE-2011-0053,1.0,3.6.13,"[[datetime.datetime(2010, 11, 24, 0, 16), datetime.datetime(2011, 1, 4, 4, 20), u'Document Navigation', []], [datetime.datetime(2010, 11, 18, 16, 1), datetime.datetime(2010, 11, 23, 13, 53), u'Plug-ins', []], [datetime.datetime(2010, 10, 19, 17, 8), datetime.datetime(2011, 1, 19, 15, 18), u'XPConnect', []], [datetime.datetime(2010, 10, 5, 17, 53), datetime.datetime(2011, 1, 28, 7, 43), u'XSLT', []], [datetime.datetime(2010, 9, 30, 14, 23), datetime.datetime(2011, 1, 28, 7, 43), u'Internationalization', []], [datetime.datetime(2010, 5, 4, 3, 42), datetime.datetime(2011, 1, 28, 7, 41), u'Internationalization', []], [datetime.datetime(2010, 7, 2, 15, 9), datetime.datetime(2010, 11, 29, 13, 56), u'Layout', []], [datetime.datetime(2010, 9, 14, 8, 32), datetime.datetime(2011, 1, 21, 8, 50), u'XUL', []], [datetime.datetime(2010, 9, 30, 8, 37), datetime.datetime(2011, 1, 17, 6, 36), u'JavaScript Engine', []], [datetime.datetime(2010, 4, 11, 1, 50), datetime.datetime(2011, 1, 20, 15, 56), u'JavaScript Engine', []], [datetime.datetime(2010, 4, 10, 0, 40), datetime.datetime(2010, 4, 19, 16, 50), u'JavaScript Engine', []], [datetime.datetime(2010, 4, 10, 5, 17), datetime.datetime(2011, 1, 18, 16, 19), u'JavaScript Engine', []], [datetime.datetime(2010, 5, 2, 10, 14), datetime.datetime(2011, 1, 20, 8, 51), u'JavaScript Engine', []]]"
CVE-2011-0051,1.0,3.6.13,"[[datetime.datetime(2010, 12, 3, 21, 38), datetime.datetime(2010, 12, 16, 8, 39), u'DOM: Core & HTML', []]]"
CVE-2010-5074,3.0,3.6.24,[]
CVE-2008-7293,1.0,4.0,"[[datetime.datetime(2011, 5, 26, 12, 4), datetime.datetime(2011, 5, 26, 12, 17), u'Creating/Changing Bugs', []]]"
CVE-2002-2437,3.0,3.6.24,"[[datetime.datetime(2002, 5, 28, 21, 29), datetime.datetime(2010, 3, 30, 16, 46), u'CSS Parsing and Computation', []]]"
CVE-2002-2436,3.0,3.6.24,"[[datetime.datetime(2002, 5, 28, 21, 29), datetime.datetime(2010, 3, 30, 16, 46), u'CSS Parsing and Computation', []]]"
